Case ID,Trade Name,Legal Name,Backwages,Minimum Wage Backwages,Penalty,EEs Paid in Violation,Minimum Wage Backwages per Employee,Backwages per Employee,Start Date,End Date,State,County,City,Full Address,NAICS2,NAICS3,Industry Subcategory,NAICS3 Industry
1631819,"Calidad Industries, Inc.","Calidad Industries, Inc.",38810.68,0,0,15,0,2587,8/24/2008,8/23/2010,CA,Alameda County,Oakland,1301 30th Avenue Oakland CA 94601,23,236,Industrial Building Construction,Construction of Buildings
1592006,Dell Auto Body,Dell Auto Body and Refinishing,10690.94,0,0,15,0,713,8/20/2008,8/19/2010,CA,Santa Clara County,Campbell,950 Camden Avenue Campbell CA 95008,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1587008,Westin Market Street,Highgate Hotels,33561,0,0,7,0,4794,8/18/2008,8/18/2010,CA,San Francisco County,San Francisco,50 3rd Street San Francisco CA 94103,72,722,Limited-Service Eating Places,Food Services and Drinking Places
1587069,Spettro Restaurants,Spettro Restaurant,74368,0,0,15,0,4958,8/17/2008,8/17/2010,CA,Alameda County,Oakland,3355 Lakeshore Avenue Oakland CA 94610,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1590782,Little Tampico,Said Karssli,630,0,0,1,0,630,8/17/2008,8/16/2010,CA,Santa Cruz County,Soquel,2605 South Main Street Soquel CA 95073,72,722,Full-Service Restaurants,Food Services and Drinking Places
1589232,Straw Hat Pizza,Listek Enterprises Inc.,0,0,990,0,0,0,8/11/2008,8/10/2010,CA,Contra Costa County,Antioch,3001 Delta Fair Blvd Antioch CA 94509,72,722,Full-Service Restaurants,Food Services and Drinking Places
1589125,Valley Care Health Systems,The Hospital Committe for Livermore Pleasanto,7395.48,0,0,44,0,168,8/11/2008,8/10/2010,CA,Alameda County,Livermore,1111 East Stanley Boulevard Livermore CA 94550,62,622,General Medical and Surgical Hospitals,Hospitals
1615393,Mission Bay Works,Mission Bay Works,1361.47,0,0,127,0,11,8/1/2010,8/5/2010,CA,Santa Clara County,Santa Clara,3269 Kifer Road Santa Clara CA 95051,62,624,Vocational Rehabilitation Services,Social Assistance
1591285,Marchi's Central Farm,Pete Marchi & Sons Inc.,35710,0,13350,93,0,384,8/5/2008,8/4/2010,CA,San Mateo County,Pescadero,901 Bean Hollow Pescadero CA 94060,11,115,"Soil Preparation, Planting, and Cultivating",Support Activities for Agriculture and Forestry
1585117,GC Harvesting,"GC Harvesting, Inc.",0,0,1200,0,0,0,8/4/2008,8/3/2010,CA,Monterey County,Salinas,27 Zabala Road Salinas CA 93908,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1583649,Wingstop,"CO-AL Hospitality, LLC",34213.89,0,0,7,0,4888,7/29/2008,7/28/2010,CA,Santa Clara County,Sunnyvale,1661 Hollenbeck Avenue Sunnyvale CA 94087,72,722,Full-Service Restaurants,Food Services and Drinking Places
1583401,"Yamaichi Electronics U.S.A., Inc.","Yamaichi Electronics U.S.A., Inc.",25387.63,0,0,15,0,1693,7/25/2008,7/24/2010,CA,Santa Clara County,San Jose,475 Holger Way San Jose CA 95134,33,334,Electronic Connector Manufacturing,Computer and Electronic Product Manufacturing
1584662,Petersen-Dean Inc,Petersen-Dean Inc.,4771.71,0,660,18,0,265,10/4/2009,7/18/2010,CA,Monterey County,Seaside,117-121 Gigling Rd Seaside CA 93955,23,238,Roofing Contractors,Specialty Trade Contractors
1587450,Industrial Railways Company,Industrial Railways Company,2856,0,0,22,0,130,7/18/2008,7/17/2010,CA,Contra Costa County,Pinole,890 San Pablo Avenue Pinole CA 94564,23,237,Other Heavy and Civil Engineering Construction,Heavy and Civil Engineering Construction
1585116,Gill Ranch,Gill Ranch Company LLC,0,0,1400,0,0,0,4/1/2010,7/16/2010,CA,Monterey County,King City,48450 Lonoak Road King City CA 93930,11,111,Other Vegetable (except Potato) and Melon Farming,Crop Production
1587587,International Gourmet Buffet,"International Gourmet Buffet, Inc",7291.28,538.37,0,6,90,1215,7/25/2009,7/16/2010,CA,Santa Clara County,San Jose,101 Curtner Avenue San Jose CA 95125,72,722,Full-Service Restaurants,Food Services and Drinking Places
1587440,Burney Trucking,"Berryessa Materials, Inc",2390.29,0,0,3,0,797,6/1/2009,7/14/2010,CA,Napa County,Napa,1003 Los Carneros Napa CA 94559,23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1587431,"JK Plumbing, Inc.","JK Plumbing, Inc.",15166.33,0,0,8,0,1896,7/15/2008,7/14/2010,CA,Napa County,American Canyon,120 Tower Road #1 American Canyon CA 94503,23,238,"Plumbing, Heating, and Air-Conditioning Contractors",Specialty Trade Contractors
1587414,"Denbeste Transportation, Inc.","DENBESTE TRANSPORTATION, INC.",1417.36,0,0,1,0,1417,7/15/2008,7/14/2010,CA,Sonoma County,Windsor,"810 Den Beste Court, Suite 107 Windsor CA 95492",48,484,"Specialized Freight (except Used Goods) Trucking, Local",Truck Transportation
1587435,Wallace Tree Service,Wallace Tree Service,56.88,0,0,1,0,57,7/14/2008,7/13/2010,CA,Napa County,Napa,948 S. hartson St. Napa CA 94559,56,561,Landscaping Services,Administrative and Support Services
1613234,NOR-CAL,NOR-CAL,5049.72,0,0,3,0,1683,5/9/2010,7/10/2010,CA,Alameda County,Union City,33353 Lewis Street. Union City CA 94587,33,331,Iron and Steel Mills,Primary Metal Manufacturing
1587881,Dan's Water Well & Pump  Svc,Dan's Water Well & Pump Svc,908.85,0,0,3,0,303,7/10/2008,7/9/2010,CA,Alameda County,Livermore,8200 Collier Canyon Road Livermore CA 94551,23,237,Water and Sewer Line and Related Structures Construction,Heavy and Civil Engineering Construction
1560592,"Decitech Consulting, Inc.","Decitech Consulting, Inc.",75565,0,0,1,0,75565,12/1/2006,6/30/2010,CA,Alameda County,Fremont,"39420 Liberty Street, #262 Fremont CA 94538",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1583633,Synergy Company,"Synergy Enterprises, Inc",3599.1,0,0,16,0,225,7/1/2008,6/30/2010,CA,Alameda County,Hayward,28436 Sattelite Street Hayward CA 94545,22,221,"Electric Power Transmission, Control, and Distribution",Utilities 
1592160,"Triune Technologies, Inc.","Triune Technologies, Inc.",33377.08,0,2125,1,0,33377,1/24/2008,6/30/2010,CA,Santa Clara County,San Jose,"5406 Thornwood Drive, Suite 190 San Jose CA 95123",54,541,Management Consulting Services,"Professional, Scientific, and Technical Services"
1558985,"GB Tech, Inc. (formerly EZ Info Systems, Inc.","GB Tech, Inc.",33894,0,0,3,0,11298,6/1/2009,6/30/2010,CA,Santa Clara County,San Jose,"4620 Fortran Drive, Suite 206 San Jose CA 95134",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1565707,Canyon Oaks Apartments,S2S Canyon Oaks Associate LLC,31930.21,0,0,13,0,2456,6/29/2008,6/28/2010,CA,Marin County,Sausalito,1505 Bridgeway Ave #201 Sausalito CA 94965,53,531,Residential Property Managers,Real Estate
1558747,"NextGen Technologies, Inc.","NextGen Technologies, Inc.",12000,0,0,0,0,0,4/4/2008,6/28/2010,CA,Santa Clara County,San Jose,"1735 North First Street, Suite 303 San Jose CA 95112",54,541,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Professional, Scientific, and Technical Services"
1582094,7-Eleven,7-Eleven,25344,0,1540,5,0,5069,6/24/2007,6/24/2010,CA,Alameda County,Hayward,130 Harder Rd. Hayward CA 94544,44,445,Convenience Stores,Food and Beverage Stores 
1581932,"Dav El San Francisco, Inc.","Dav El San Francisco, Inc.",5408.66,0,0,19,0,285,6/24/2008,6/23/2010,CA,San Mateo County,South San Francisco,"1098 San Mateo Avenue, Unit #6 South San Francisco CA 94080",48,485,Limousine Service,Transit and Ground Passenger Transportation
1583409,Little Ceasar's Pizza,"Avtar, Inc.",0,0,3172,0,0,0,6/10/2008,6/22/2010,CA,Alameda County,Pleasanton,2889 Hopyard Road Pleasanton CA 94566,44,445,Baked Goods Stores,Food and Beverage Stores 
1608082,Safeway,"Safeway, Inc.",1100.32,788.44,0,1,788,1100,5/30/2010,6/19/2010,CA,Alameda County,Pleasanton,5918 Stoneridge Mall Road Pleasanton CA 94588,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1584347,Ambassador's Residence,Ambassador's Residence,5545.67,2806.94,0,3,936,1849,8/17/2008,6/16/2010,CA,Alameda County,Fremont,4309 Bora Bora Avenue Fremont CA 94538,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1583661,"NOVA Commercial Company, Inc.","NOVA Commercial Company, Inc.",39953.37,0,0,55,0,726,10/1/2009,6/12/2010,CA,Alameda County,Hayward,24638 Oneil Ave Hayward CA 94544,56,561,Janitorial Services,Administrative and Support Services
1579621,L and K Janitorial,Pedro Lebron,1275.93,0,0,5,0,255,6/10/2008,6/9/2010,CA,Alameda County,San Leandro,15394 Hesperian Blvd San Leandro CA 94578,56,561,Janitorial Services,Administrative and Support Services
1583626,Maxwell The Cleaner,Maxwell the Cleaner,790.24,0,0,1,0,790,6/8/2008,6/7/2010,CA,Marin County,San Rafael,1101 3rd Street San Rafael CA 94901,81,812,Drycleaning and Laundry Services (except Coin-Operated),Personal and Laundry Services
1582103,Dutton Ranch Corporation,Dutton Ranch Corporation,0,0,13800,0,0,0,6/3/2008,6/2/2010,CA,Sonoma County,Sebastopol,10717 Graton Road Sebastopol CA 95472,11,111,Grape Vineyards,Crop Production
1556559,Subway Sandwiches & Salads,Horizon MZS Corporation dba Subway Sandwiches,2350.65,2350.65,0,4,588,588,1/1/2009,6/1/2010,CA,Contra Costa County,Clayton,1536 Kirker Pass Rd.  Suite #C Clayton CA 94517,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1557443,Subway Sandwiches & Salads,Horizon MZS Corporation dba Subway Sandwiches,16814.52,16814.52,0,12,1401,1401,6/1/2009,6/1/2010,CA,Contra Costa County,Pittsburg,532 Bailey Road Pittsburg CA 94565,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1580989,"Tiara Consulting Services, Inc.","Tiara Consulting Services, Inc.",6957.3,0,0,1,0,6957,12/1/2009,5/31/2010,CA,Contra Costa County,San Ramon,"6111 Bollinger Canyon Road, Suite 575 San Ramon CA 94583",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1587438,Alan's Truck Service,Alan's Truck & Equipment Rental,186.87,0,0,1,0,187,1/3/2010,5/29/2010,CA,Napa County,Napa,1911 Capell Valley Rd. Napa CA 94558,23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1590979,Alphavista,"Alphavista Services, Inc",46781.08,0,0,12,0,3898,2/8/2009,5/28/2010,CA,Santa Clara County,Sunnyvale,"1290 Kifer Road, #301 Sunnyvale CA 94086",62,621,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",Ambulatory Health Care Services
1582829,Casa Guadalupe #2,Casa Guadalupe #2,6496.32,0,0,3,0,2165,5/20/2008,5/19/2010,CA,San Francisco County,San Francisco,2909 Mission Street San Francisco CA 94110,44,445,Grocery Stores,Food and Beverage Stores 
1572282,Jensen Corporation Landscape Contractors,"Jensen Corporate Holdings, Inc.",47125.52,0,0,13,0,3625,3/15/2009,5/19/2010,CA,Santa Clara County,San Jose,1983 Concourse Drive San Jose CA 95131,23,238,"Other Foundation, Structure, and Building Exterior Contractors",Specialty Trade Contractors
1582470,Great Tree Tenders,"Alfonso Gallegos, Inc.",15049.81,0,0,32,0,470,4/15/2010,5/15/2010,CA,Mendocino County,Redwood Valley,9551 North State Street Redwood Valley CA 95470,11,115,Support Activities for Forestry,Support Activities for Agriculture and Forestry
1570057,Stevens Creek Chrysler Jeep Dodge,"Mathew Enterprises, Inc.",28992.16,0,0,27,0,1074,5/13/2008,5/12/2010,CA,Santa Clara County,San Jose,4100 Stevens Creek Blvd San Jose CA 95129,44,441,New Car Dealers,Motor Vehicle and Parts Dealers 
1604339,"Mathew Enterprise, Inc.","Mathew Enterprise, Inc.",25525.97,0,0,42,0,608,5/13/2008,5/12/2010,CA,San Mateo County,Menlo Park,15 Adam Way Menlo Park CA 94025,44,441,Automobile Dealers,Motor Vehicle and Parts Dealers 
1580887,La Superior Super Mercados,La Superior Pittsburg,7659.83,0,2640,67,0,114,5/10/2008,5/9/2010,CA,Contra Costa County,Pittsburg,2941 Railroad Avenue Pittsburg CA 94565,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1565823,D&A Construction,"R.T. Angel, Inc.",54612.58,0,0,7,0,7802,12/14/2008,5/8/2010,CA,Sonoma County,Santa Rosa,3690 Santa Rosa Ave Santa Rosa CA 95407,23,236,Commercial and Institutional Building Construction,Construction of Buildings
1580884,El Chico Produce Market,El Chico Produce Inc.,0,0,1550,0,0,0,5/8/2008,5/7/2010,CA,San Francisco County,San Francisco,2965 24th Street San Francisco CA 94103,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1580888,KYO-PO MARKET,"KYO-PO MARKET OF SANTA CLARA, INC.",1830.5,0,0,2,0,915,5/8/2008,5/7/2010,CA,Santa Clara County,Santa Clara,3379 El Camino Real Santa Clara CA 95051,42,424,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods "
1570012,Ebadat Residential Care Home,Ebadat Residential Care Home,8185.64,4307.85,0,7,615,1169,5/7/2008,5/6/2010,CA,Santa Clara County,San Jose,5686 Tonopah Drive San Jose CA 95132,62,623,Residential Mental Retardation Facilities,Nursing and Residential Care Facilities
1580541,Prestige Protection,"Dilmyl, Inc.",820.48,0,0,1,0,820,5/5/2008,5/4/2010,CA,San Mateo County,San Mateo,2555 Flores #500 San Mateo CA 94403,56,561,Security Guards and Patrol Services,Administrative and Support Services
1537246,DF Rios Construction,DF Rios Construction,7066.46,0,0,5,0,1413,5/3/2008,5/3/2010,CA,Alameda County,Fremont,45847 Warm Springs Blvd Fremont CA 94539,23,236,Residential Building Construction,Construction of Buildings
1587437,"Manzoni Trucking & Excavating, Inc.","Manzoni Trucking & Excavating, Inc.",737.53,0,0,3,0,246,7/19/2009,5/1/2010,CA,Sonoma County,Sonoma,27500 Skaggs Island Rd. Sonoma CA 95476,23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1589937,Marble & Tile Works,,290,290,0,1,290,290,3/8/2010,5/1/2010,CA,San Francisco County,San Francisco,Not Available San Francisco CA 94103,23,238,Tile and Terrazzo Contractors,Specialty Trade Contractors
1553437,"Silicontics, Inc.",Silicontics Inc.,16028.67,0,0,4,0,4007,10/1/2007,4/30/2010,CA,Alameda County,Fremont,"39111 Paseo Padre Pkwy, Suite 203 Fremont CA 94538",54,541,Computer Systems Design and Related Services,"Professional, Scientific, and Technical Services"
1581535,Cold Stone Creamery,Lion's Express,2822.57,0,0,3,0,941,4/30/2008,4/30/2010,CA,San Francisco County,San Francisco,2800 Leavenworth Street San Francisco CA 94133,44,445,Other Specialty Food Stores,Food and Beverage Stores 
1581533,Cold Stone Creamery,Ice Cream Entertainment,6753.56,0,0,2,0,3377,4/30/2008,4/30/2010,CA,San Francisco County,San Francisco,119 Ellis Street San Francisco CA 94102,44,445,All Other Specialty Food Stores,Food and Beverage Stores 
1584012,"Starzz Management Service, Inc.","Starzz Management Service, Inc.",17292.24,0,0,6,0,2882,5/1/2008,4/30/2010,CA,Alameda County,Oakland,8393 Capwell Drive Oakland CA 94621,54,541,"All Other Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services"
1574808,City of Oakland Parks and Recreation Dept,City of Oakland Parks and Recreation Dept,4705.19,0,0,1,0,4705,4/29/2008,4/28/2010,CA,Alameda County,Oakland,250 Frank H Ogawa Plaza Oakland CA 94612,92,925,State Parks and Recreation,"Administration of Housing Programs, Urban Planning, and Community Development "
1574842,"Infoobjects, Inc.","Infoobjects, Inc.",17937.5,0,0,1,0,17938,1/1/2009,4/28/2010,CA,Santa Clara County,San Jose,"2540 North 1st. St., Suite 108 San Jose CA 95131",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1578212,"ProTrials Research, Inc.","ProTrials Research, Inc.",40806.82,0,0,1,0,40807,4/27/2008,4/27/2010,CA,Santa Clara County,Sunnyvale,"800 W. California Avenue, Suite 110 Sunnyvale CA 94086",54,541,"Management, Scientific, and Technical Consulting Services","Professional, Scientific, and Technical Services"
1580549,Embarcadero Dentistry,"Steven K. Olsen, D.D.S., Professional Corp",20910.83,0,0,12,0,1743,4/25/2008,4/24/2010,CA,San Francisco County,San Francisco,2 Embarcadero Center San Francisco CA 94111,62,621,Offices of Dentists,Ambulatory Health Care Services
1553499,"Visionsoft Solutions, LLC.","Visionsoft Solutions, LLC.",20981.59,0,0,1,0,20982,4/12/2008,4/20/2010,CA,Alameda County,Fremont,"2140 Peralta Blvd, Suite 205 Fremont CA 94536",54,541,Computer Systems Design Services,"Professional, Scientific, and Technical Services"
1601898,Bo Enterprises,"Sierra Weatherization, Inc.",3678.33,0,0,39,0,94,4/20/2008,4/19/2010,CA,Santa Clara County,Los Gatos,43 B East Main Street Los Gatos CA 95030,23,238,Drywall and Insulation Contractors,Specialty Trade Contractors
1579832,Pacific Oriental Market,"GOLDEN PACIFIC,LLC",9425,8700,0,1,8700,9425,4/16/2008,4/18/2010,CA,Contra Costa County,Antioch,3174 Contra Loma Antioch CA 94509,44,445,"Beer, Wine, and Liquor Stores",Food and Beverage Stores 
1574191,Basco Drywall and Painting,Baco Drywall and Painting,4236.12,0,0,2,0,2118,4/15/2008,4/14/2010,CA,Alameda County,San Leandro,829 Estabrook Street San Leandro CA 94577,23,238,Drywall and Insulation Contractors,Specialty Trade Contractors
1578914,Starzz Management Services,"Starzz Management Service, Inc.",8841.18,0,0,11,0,804,4/14/2008,4/13/2010,CA,Alameda County,Oakland,8393 Capwell Drive Oakland CA 94621,92,921,Other General Government Support,"Executive, Legislative, and Other General Government Support "
1574841,Oorja Protonics Inc.,Oorja Protonics Inc.,40682.48,0,0,2,0,20341,4/14/2008,4/11/2010,CA,Alameda County,Fremont,40923 Encyclopedia Circle Fremont CA 94538,54,541,Scientific Research and Development Services,"Professional, Scientific, and Technical Services"
1566082,"National Guardian Enterprises, Inc.","National Guardian Enterprises, Inc",1824.54,0,0,3,0,608,4/7/2008,4/6/2010,CA,San Mateo County,Redwood City,"2995 Woodside Road, Suite #400 Redwood City CA 94062",42,424,Other Chemical and Allied Products Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods "
1576345,WorkforceLogic,Workforce Logic LLC,7575.75,0,0,1,0,7576,4/1/2008,3/31/2010,CA,Sonoma County,Sonoma,"19080 Lomita Avenue, Building 3 Sonoma CA 95476",54,541,Payroll Services,"Professional, Scientific, and Technical Services"
1577326,"Dr. Rick S. Pope Professional Optometry, Inc","Dr. Rick S. Pope Proffessional Optometry, Inc",21.02,0,0,1,0,21,4/1/2008,3/31/2010,CA,Alameda County,Hayward,1575 B St. Hayward CA 94541,62,621,Offices of Optometrists,Ambulatory Health Care Services
1577463,Tuttimelon-Stoneridge,DAYSTAR ENTERPRISES INC,0,0,1550,0,0,0,11/17/2009,3/31/2010,CA,Alameda County,Pleasanton,2473 Stoneridge Mall Rd Pleasanton CA 94588,44,445,Convenience Stores,Food and Beverage Stores 
1574278,Imperial Marble Kitchen and Bath,Imperial Marble Kitchen and Bath,1688,0,0,3,0,563,3/29/2008,3/28/2010,CA,San Mateo County,South San Francisco,122 S. Linden Avenue South San Francisco CA 94080,33,337,Wood Kitchen Cabinet and Countertop Manufacturing,Furniture and Related Product Manufacturing
1594531,Pacific Market,Mohar Incorporated,0,0,2640,0,0,0,3/25/2008,3/27/2010,CA,Sonoma County,Sebastopol,550 Gravenstein Hwy North Sebastopol CA 95472,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1577814,Pacific Markets,Mohar Incorporated,0,0,495,0,0,0,3/30/2008,3/27/2010,CA,Sonoma County,Rohnert Park,901 Golf Course Rohnert Park CA 94928,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1576682,Cold Stone Creamery,Ultimate Desserts Inc.,11340.38,0,0,1,0,11340,3/22/2008,3/22/2010,CA,San Mateo County,San Bruno,1150 El Camino Real San Bruno CA 94066,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1568370,LeverX Inc.,"LeverX, Inc.",60975.6,0,0,1,0,60976,2/8/2009,3/22/2010,CA,Santa Clara County,Mountain View,"800 W. El Camino Real, Suite #180 Mountain View CA 94040",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1576104,"Synergy Project Management, Inc.","Synergy Project Management, Inc.",19133.8,0,0,61,0,314,9/14/2009,3/17/2010,CA,San Francisco County,San Francisco,"150 Executive Park Blvd., Suite 4750 San Francisco CA 94134",23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1589943,"Banjara Systems, Inc.","Banjara Systems, Inc.",17292.04,0,0,1,0,17292,3/18/2009,3/17/2010,CA,Santa Clara County,Santa Clara,3529 Ryder Street Santa Clara CA 95051,54,541,Computer Systems Design and Related Services,"Professional, Scientific, and Technical Services"
1571062,"EPIC Compliance System, LLC.","EPIC Compliance System, LLC.",595.91,0,0,1,0,596,3/17/2008,3/16/2010,CA,San Mateo County,San Bruno,"1001 Bay Hill Drive, Suite 150 San Bruno CA 94066",21,213,Support Activities for Oil and Gas Operations,Support Activities for Mining
1568558,Able Sheet Metal Inc.,"Able Sheet Metal, Inc.",12507.83,0,7480,23,0,544,3/17/2008,3/16/2010,CA,Alameda County,San Leandro,14100 Doolittle Dr. San Leandro CA 94577,42,423,"Roofing, Siding, and Insulation Material Merchant Wholesalers","Merchant Wholesalers, Durable Goods "
1576813,Del Real Produce Packing,Del Real Produce Packing,537.33,0,0,5,0,107,1/18/2009,3/15/2010,CA,Monterey County,Salinas,336 Andina Dr. Salinas CA 93905,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1575614,CCITE,Computer Cite,245.56,0,0,1,0,246,10/1/2009,3/5/2010,CA,Contra Costa County,San Ramon,"Bishop Ranch 6, Building L San Ramon CA 94583",56,561,Other Business Support Services,Administrative and Support Services
1571239,Synergy Project Management,"Synergy Project Management, Incorporated",29527.44,0,0,81,0,365,3/3/2008,3/3/2010,CA,San Francisco County,San Francisco,15 Executive Park Blvd San Francisco CA 94134,23,238,Other Specialty Trade Contractors,Specialty Trade Contractors
1574614,Dairy Queen/Orange Julius,Stowan Corporation dba Dairy Queen/Orange Jul,0,0,2640,0,0,0,3/3/2008,3/2/2010,CA,San Mateo County,San Bruno,1150 El Camino Real.  Suite #252 San Bruno CA 94066,72,722,Snack and Nonalcoholic Beverage Bars,Food Services and Drinking Places
1571243,Keyrose Corporation,Keyrose Corporation,16198.63,0,0,23,0,704,1/27/2009,2/27/2010,CA,San Mateo County,San Mateo,1900  S.  Norfolk Street.  suite #115 San Mateo CA 94403,52,522,Mortgage and Nonmortgage Loan Brokers,Credit Intermediation and Related Activities
1565961,Bay Mountain Air,"Bay Mountain Air, Inc.",8841.66,0,0,5,0,1768,12/13/2007,2/25/2010,CA,Santa Clara County,Campbell,88 Dillon Ave Campbell CA 95008,23,238,All Other Specialty Trade Contractors,Specialty Trade Contractors
1571242,Costplus,"Cost Plus, Inc.",54.39,54.39,0,2,27,27,2/26/2008,2/25/2010,CA,Contra Costa County,Walnut Creek,1697 Mount Diablo Blvd Walnut Creek CA 94596,44,442,Home Furnishings Stores,Furniture and Home Furnishings Stores 
1571542,"LiveOps, Inc.","LiveOps, Inc.",5482.92,0,0,46,0,119,2/25/2008,2/21/2010,CA,Santa Clara County,Santa Clara,5425 Stevens Creek Boulevard Santa Clara CA 95051,56,561,Telemarketing Bureaus and Other Contact Centers,Administrative and Support Services
1566858,Hearts and Hands Christian Childcare & Presch,"Central Coast Baptist Association, Inc.",2723.75,0,0,18,0,151,2/18/2008,2/17/2010,CA,Santa Clara County,Gilroy,8457 Wren Ave Gilroy CA 95020,62,624,Child Day Care Services,Social Assistance
1565925,Canepa Design,"Canepa Group, Inc.",39726.76,0,0,38,0,1045,2/11/2008,2/10/2010,CA,Santa Cruz County,Scotts Valley,4900 Scotts Valley Drive Scotts Valley CA 95066,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1575774,"Napa Valley PSI, Inc.","Napa Valley PSI, Inc.",0.75,0,0,23,0,0,10/1/2009,2/5/2010,CA,Napa County,Napa,651 Trabajo Lane Napa CA 94559,62,624,Vocational Rehabilitation Services,Social Assistance
1571917,Educational Development International,Dan Augustine,833.12,0,0,1,0,833,12/25/2009,1/17/2010,CA,San Francisco County,San Francisco,"870 Market St., Ste. 1049 San Francisco CA 94102",61,611,Educational Support Services,Educational Services
1570056,Subway,"Northridge Subway, Inc.",0,0,6792,0,0,0,1/16/2008,1/15/2010,CA,Monterey County,Salinas,1596 Northridge Ctr. Fc7 Salinas CA 93906,72,722,Limited-Service Eating Places,Food Services and Drinking Places
1567923,Redwood Empire Industries,California Human Development Corporation,1442.39,0,0,7,0,206,1/3/2008,1/14/2010,CA,Sonoma County,Santa Rosa,1695 Piner Road Santa Rosa CA 95403,81,813,Social Advocacy Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
1567927,Stepping Stones Growth Center,Stepping Stones Growth Center,2985.86,0,0,11,0,271,1/15/2008,1/14/2010,CA,Alameda County,San Leandro,311 MacArthur Blvd San Leandro CA 94577,62,624,Individual and Family Services,Social Assistance
1565915,"B&D Plumbing, Inc.","B&D Plumbing, Inc",62175.3,0,0,13,0,4783,1/14/2008,1/13/2010,CA,Santa Clara County,Gilroy,"7500 Arroyo Circle, Suite 150 Gilroy CA 95020",23,238,"Plumbing, Heating, and Air-Conditioning Contractors",Specialty Trade Contractors
1570155,Rocky Point LLC,Rocky Point LLC,870,870,0,1,870,870,1/14/2008,1/13/2010,CA,San Mateo County,South San Francisco,"436 North Canal St., Unit # 9 South San Francisco CA 94080",32,323,Commercial Screen Printing,Printing and Related Support Activities
1570181,"Ambition, Inc.","Ambition, Inc.",1266.21,0,0,3,0,422,1/14/2008,1/10/2010,CA,San Mateo County,Brisbane,165 Valley Drive Brisbane CA 94005,31,315,Men's and Boys' Cut and Sew Work Clothing Manufacturing,Apparel Manufacturing
1561703,"Otto Marble, Inc","Otto Marble, Inc",13874.38,9432,1250,6,1572,2312,1/9/2008,1/8/2010,CA,Santa Clara County,San Jose,1785 Rogers Avenue San Jose CA 95112,42,423,"Brick, Stone, and Related Construction Material Merchant Wholesalers","Merchant Wholesalers, Durable Goods "
1560403,"Cupertino Supply, Inc","Cupertino Supply, Inc",5390.1,0,0,2,0,2695,1/4/2008,1/3/2010,CA,Santa Clara County,Cupertino,10230 Imperial Avenue Cupertino CA 95014,42,423,Other Professional Equipment and Supplies Merchant Wholesalers,"Merchant Wholesalers, Durable Goods "
1571460,"Santana Paving and Grading, Inc.","Santana Paving and Grading, Inc.",465,0,0,3,0,155,1/1/2008,12/31/2009,CA,Santa Cruz County,Santa Cruz,1805 Willa Way Santa Cruz CA 95062,23,238,Site Preparation Contractors,Specialty Trade Contractors
1556671,Gino Morena Enterprises LLC,Gino Morena Enterprises LLC,4588.41,0,0,5,0,918,1/1/2008,12/31/2009,CA,San Mateo County,South San Francisco,P.O. Box 191 South San Francisco CA 94083,81,812,Barber Shops,Personal and Laundry Services
1565899,"Agama Solutions, Inc.","Agama Solutions, Inc.",6200,0,0,2,0,3100,1/1/2008,12/31/2009,CA,Alameda County,Fremont,"39159 Paseo Padre parkway, Suite 216 Fremont CA 94538",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
