,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
266,Bedford County,37822,18769,19053,16909,17060,1572,1673,66,56,81,106,10,11,131,147,1729,1114
494,Benton County,16535,8004,8531,7777,8223,154,194,23,32,11,33,0,0,39,49,72,85
722,Bledsoe County,12414,6793,5621,6275,5493,416,44,31,16,7,7,1,2,63,59,78,60
950,Blount County,106212,51424,54788,48928,52131,1516,1603,174,157,360,417,13,18,433,462,628,496
1178,Bradley County,88203,43003,45200,40383,42542,1775,1814,148,117,228,297,10,7,459,423,1024,806
1406,Campbell County,39861,19203,20658,18878,20325,66,59,62,65,22,40,9,7,166,162,152,117
1634,Cannon County,12906,6330,6576,6148,6419,98,91,33,12,3,12,3,0,45,42,90,67
1862,Carroll County,29477,14149,15328,12485,13519,1464,1606,35,38,17,32,3,3,145,130,197,191
2090,Carter County,56834,27623,29211,26980,28626,325,246,61,52,60,87,2,3,195,197,287,217
2318,Cheatham County,36093,18072,18021,17589,17529,276,264,60,75,22,48,7,10,118,95,231,206
2546,Chester County,15568,7560,8008,6714,7080,746,822,18,19,18,22,0,1,64,64,80,70
2774,Claiborne County,29992,14477,15515,14226,15178,103,126,33,39,31,54,1,2,83,116,92,100
3002,Clay County,7983,3881,4102,3746,3994,62,59,32,11,4,8,7,2,30,28,70,38
3230,Cocke County,33630,16349,17281,15762,16691,330,342,76,66,29,31,4,1,148,150,217,137
3458,Coffee County,48195,23486,24709,22174,23349,864,873,80,68,159,195,11,10,198,214,642,414
3686,Crockett County,14550,7026,7524,5961,6377,991,1100,23,13,6,3,0,0,45,31,460,335
3914,Cumberland County,47024,22836,24188,22545,23857,33,34,71,57,37,76,9,5,141,159,317,261
4142,Davidson County,570320,276068,294252,194577,202823,69707,80064,1005,837,7048,6892,246,225,3485,3411,16111,10296
4370,Decatur County,11703,5687,6016,5428,5729,200,211,14,13,7,16,0,3,38,44,160,69
4598,DeKalb County,17449,8626,8823,8400,8591,133,123,24,26,16,10,4,0,49,73,421,212
4826,Dickson County,43353,21254,22099,19906,20753,994,1000,99,86,50,67,3,2,202,191,288,197
5054,Dyer County,37320,17887,19433,15485,16539,2187,2648,36,47,65,61,3,6,111,132,252,182
5282,Fayette County,29099,14289,14810,9108,9170,5029,5469,34,28,23,40,1,1,94,102,175,123
5510,Fentress County,16639,8164,8475,8092,8417,25,4,16,9,6,10,0,0,25,35,41,49
5738,Franklin County,39326,19144,20182,17832,18709,1018,1168,41,39,77,87,6,7,170,172,345,275
5966,Gibson County,48154,22747,25407,18169,19973,4354,5183,43,53,40,35,4,4,137,159,323,217
6194,Giles County,29467,14315,15152,12434,13106,1682,1820,43,44,47,58,2,1,107,123,149,117
6422,Grainger County,20737,10325,10412,10200,10291,46,35,18,14,5,13,0,5,56,54,130,96
6650,Greene County,63035,30715,32320,29782,31294,666,684,53,62,73,97,7,9,134,174,400,242
6878,Grundy County,14333,7059,7274,6946,7179,33,13,29,14,12,12,0,0,39,56,78,63
7106,Hamblen County,58247,28699,29548,27027,27764,1159,1300,96,79,157,182,23,14,237,209,2132,1192
7334,Hamilton County,308103,147372,160731,114863,122826,28565,33931,479,448,1991,2052,133,87,1341,1387,3152,2374
7562,Hancock County,6781,3305,3476,3247,3426,21,12,11,6,1,4,1,0,24,28,11,14
7790,Hardeman County,28132,15163,12969,8582,7629,6328,5228,68,8,52,36,2,3,131,65,196,77
8018,Hardin County,25575,12573,13002,12006,12355,443,514,27,24,14,29,2,2,81,78,136,124
8246,Hawkins County,53689,26117,27572,25488,26857,399,443,41,49,50,77,6,2,133,144,227,190
8474,Haywood County,19819,9266,10553,4609,4947,4597,5548,11,13,8,10,8,2,33,33,300,224
8702,Henderson County,25581,12322,13259,11150,12080,1025,1037,17,16,13,23,2,1,115,102,139,108
8930,Henry County,31122,15029,16093,13519,14386,1324,1480,37,25,37,49,5,4,107,149,168,141
9158,Hickman County,22436,11872,10564,10938,10160,771,245,70,45,7,13,3,0,83,101,123,99
9386,Houston County,8018,3965,4053,3778,3867,136,133,4,11,4,6,2,3,41,33,62,39
9614,Humphreys County,17910,8809,9101,8450,8704,260,277,22,27,22,28,1,1,54,64,63,85
9842,Jackson County,11032,5458,5574,5374,5516,22,4,19,18,2,5,2,1,39,30,48,41
10070,Jefferson County,44580,22013,22567,21191,21762,539,501,79,59,48,73,11,8,145,164,351,238
10298,Johnson County,17517,9356,8161,8893,8041,388,39,34,27,7,15,3,1,31,38,91,59
10526,Knox County,383059,185096,197963,164646,175017,15551,17933,553,507,2535,2562,63,71,1748,1873,2624,2275
10754,Lake County,7940,4777,3163,2845,2487,1843,652,29,2,10,6,0,0,50,16,67,42
10982,Lauderdale County,27062,14050,13012,8775,8636,5065,4190,86,85,26,20,4,1,94,80,206,108
11210,Lawrence County,39961,19397,20564,18848,20019,309,287,73,57,32,64,4,9,131,128,228,171
11438,Lewis County,11373,5600,5773,5441,5631,104,82,13,10,8,13,0,0,34,37,79,57
11666,Lincoln County,31396,15206,16190,13866,14600,1045,1272,79,79,37,63,4,6,175,170,173,148
11894,Loudon County,39214,19116,20098,18647,19561,219,235,57,71,31,56,5,3,157,172,549,346
12122,McMinn County,49171,23739,25432,22193,23803,1095,1140,69,73,166,178,7,6,209,232,498,389
12350,McNairy County,24697,11979,12718,11092,11769,741,797,26,24,12,21,3,7,105,100,124,105
12578,Macon County,20444,10101,10343,9942,10211,46,17,42,46,17,31,8,6,46,32,226,123
12806,Madison County,92013,44117,47896,29552,31046,13894,16127,69,82,278,322,11,6,313,313,981,595
13034,Marion County,27766,13591,14175,12915,13375,529,625,35,39,25,36,0,3,87,97,124,78
13262,Marshall County,26880,13128,13752,12001,12455,979,1116,31,35,35,49,2,2,80,95,462,305
13490,Maury County,69694,33874,35820,28716,29809,4590,5435,123,136,113,128,12,9,320,303,1356,915
13718,Meigs County,11122,5567,5555,5445,5429,81,65,9,16,4,16,0,0,28,29,28,35
13946,Monroe County,39174,19306,19868,18524,19044,427,463,75,70,61,83,5,9,214,199,402,284
14174,Montgomery County,135225,67992,67233,51872,50074,13190,13354,392,351,901,1700,168,145,1469,1609,3749,3278
14402,Moore County,5765,2857,2908,2749,2800,80,84,6,5,4,4,0,0,18,15,30,15
14630,Morgan County,19775,10546,9229,10054,9117,430,11,15,25,5,22,1,0,41,54,61,59
14858,Obion County,32487,15692,16795,14051,14891,1484,1744,21,23,24,38,12,2,100,97,396,220
15086,Overton County,20171,9898,10273,9764,10161,44,23,26,30,10,9,7,3,47,47,82,56
15314,Perry County,7637,3800,3837,3674,3718,70,65,18,8,2,5,7,4,29,37,29,32
15542,Pickett County,4930,2426,2504,2407,2482,8,3,4,4,0,2,0,0,7,13,27,14
15770,Polk County,16104,7996,8108,7854,7984,35,8,21,23,7,12,1,2,78,79,60,57
15998,Putnam County,62505,31005,31500,29718,30427,621,473,75,58,342,273,33,22,216,247,1150,753
16226,Rhea County,28435,13804,14631,13321,14061,275,308,58,56,30,55,8,2,112,149,289,185
16454,Roane County,51939,25158,26781,24053,25535,648,768,63,49,106,109,8,10,280,310,175,184
16682,Robertson County,54829,27254,27575,24696,24629,2208,2572,83,81,80,97,9,8,178,188,1008,453
16910,Rutherford County,183577,91345,92232,79943,80079,8472,9169,268,276,1811,1850,46,35,805,823,3078,2072
17138,Scott County,21171,10454,10717,10307,10579,31,8,21,32,10,15,0,0,85,83,64,56
17366,Sequatchie County,11428,5669,5759,5597,5694,20,11,22,16,6,9,1,2,23,27,56,37
17594,Sevier County,71701,35098,36603,34305,35820,220,183,117,118,194,207,6,8,256,267,473,416
17822,Shelby County,898279,429023,469256,214428,221562,202602,235455,1071,903,7477,7763,215,184,3230,3389,14585,9189
18050,Smith County,17792,8761,9031,8434,8669,207,243,36,33,14,16,1,0,69,70,125,75
18278,Stewart County,12447,6200,6247,5949,5955,95,71,38,37,62,119,2,4,54,61,59,65
18506,Sullivan County,152921,73797,79124,71362,76696,1490,1440,170,169,315,351,12,10,448,458,568,523
18734,Sumner County,131163,64231,66932,59520,61626,3597,4112,197,183,409,469,24,29,484,513,1301,1013
18962,Tipton County,51537,25382,26155,20082,20234,4855,5468,112,85,70,124,18,13,245,231,336,286
19190,Trousdale County,7308,3600,3708,3160,3252,404,422,6,11,4,4,2,0,24,19,63,47
19418,Unicoi County,17667,8624,9043,8518,8945,29,9,27,22,4,11,2,3,44,53,202,140
19646,Union County,17859,8885,8974,8751,8856,28,5,23,18,11,18,3,0,69,77,69,71
19874,Van Buren County,5511,2752,2759,2716,2738,17,3,5,5,0,4,0,0,14,9,12,6
20102,Warren County,38404,18867,19537,18027,18629,589,638,44,42,78,91,14,5,115,132,1333,562
20330,Washington County,107488,52320,55168,49206,52137,2141,2049,144,113,400,404,8,13,421,452,817,669
20558,Wayne County,16833,9240,7593,8051,7460,1095,54,18,15,19,23,1,1,56,40,85,57
20786,Weakley County,34894,16933,17961,15434,16257,1106,1332,22,31,251,234,1,1,119,106,224,178
21014,White County,23131,11340,11791,11001,11474,199,185,31,21,23,31,6,6,80,74,133,106
21242,Williamson County,128097,63089,65008,58619,60094,3197,3536,133,120,776,855,13,23,351,380,1836,1425
21470,Wilson County,89262,44065,45197,40616,41556,2744,2908,149,143,194,250,18,18,344,322,602,527
38,Anderson County,55068,33549,21519,23480,17493,9475,3620,271,89,139,118,12,9,172,190,5013,1715
266,Andrews County,12911,6338,6573,6058,6298,124,114,70,56,42,59,1,4,43,42,2598,2595
494,Angelina County,80245,39391,40854,33068,33800,5653,6286,137,141,273,294,7,15,253,318,6168,5452
722,Aransas County,22537,11208,11329,10513,10612,179,166,71,76,318,320,7,7,120,148,2305,2304
950,Archer County,8917,4465,4452,4370,4374,9,4,37,23,6,5,2,1,41,45,244,187
1178,Armstrong County,2166,1048,1118,1029,1101,8,2,6,10,0,0,0,0,5,5,57,60
1406,Atascosa County,38874,19109,19765,18538,19252,169,130,194,186,73,85,14,14,121,98,11335,11550
1634,Austin County,23745,11665,12080,10335,10521,1169,1401,35,37,32,41,2,4,92,76,2057,1808
1862,Bailey County,6583,3227,3356,3108,3237,57,54,27,30,9,5,3,0,23,30,1586,1534
2090,Bandera County,17811,8872,8939,8637,8687,37,38,90,79,18,33,5,5,85,97,1221,1202
2318,Bastrop County,58293,29925,28368,26409,25145,2752,2498,296,213,134,159,28,25,306,328,7751,6360
2546,Baylor County,4080,1929,2151,1823,2044,69,68,14,14,10,11,3,2,10,12,187,195
2774,Bee County,32251,19278,12973,16010,12379,2960,320,92,88,125,107,6,7,85,72,9922,7534
3002,Bell County,239135,120046,119089,87128,85510,26042,24882,1027,883,2434,4074,619,601,2796,3139,20658,19615
3230,Bexar County,1397813,679990,717823,602888,633608,50514,54039,6839,6827,10768,13891,998,1024,7983,8434,371771,392335
3458,Blanco County,8456,4179,4277,4054,4168,38,31,33,19,4,12,0,1,50,46,671,624
3686,Borden County,715,363,352,357,346,0,1,1,1,0,0,0,0,5,4,40,47
3914,Bosque County,17235,8440,8795,8116,8489,167,179,59,40,9,18,3,3,86,66,1128,989
4142,Bowie County,89247,45020,44227,33450,32915,10624,10393,296,246,194,220,21,16,435,437,3033,966
4370,Brazoria County,243152,125554,117598,108847,104391,12189,8810,829,613,2492,2609,59,62,1138,1113,29840,26050
4598,Brazos County,152903,77162,75741,64709,62901,7689,8878,344,353,3642,2827,83,68,695,714,14615,12950
4826,Brewster County,8877,4416,4461,4191,4275,111,44,36,60,23,16,2,5,53,61,1920,1957
5054,Briscoe County,1776,866,910,837,869,24,21,2,6,0,1,0,0,3,13,196,211
5282,Brooks County,7946,3855,4091,3804,4039,20,13,22,26,2,6,2,5,5,2,3544,3725
5510,Brown County,37713,18610,19103,17400,18088,883,642,113,121,70,84,1,4,143,164,3052,2801
5738,Burleson County,16533,8047,8486,6793,6982,1138,1366,35,52,12,19,3,1,66,66,1276,1158
5966,Burnet County,34546,16734,17812,16218,17114,205,338,120,120,42,62,9,12,140,166,2655,2505
6194,Caldwell County,32463,16029,16434,14377,14561,1313,1508,126,111,63,82,10,10,140,162,6711,6517
6422,Calhoun County,20665,10383,10282,9578,9544,286,285,63,54,375,328,14,9,67,62,4291,4220
6650,Callahan County,12917,6279,6638,6142,6485,24,13,46,40,22,33,3,4,42,63,444,369
6878,Cameron County,336443,161107,175336,157681,171745,1058,983,937,992,858,1006,93,105,480,505,135073,149198
7106,Camp County,11596,5691,5905,4592,4592,1016,1227,22,23,14,11,7,6,40,46,991,727
7334,Carson County,6505,3184,3321,3087,3235,33,20,38,31,4,5,0,1,22,29,230,229
7562,Cass County,30405,14585,15820,11697,12302,2665,3287,70,74,15,29,2,3,136,125,275,251
7790,Castro County,8219,4122,4097,3932,3907,108,93,61,72,2,0,4,2,15,23,2188,2075
8018,Chambers County,26162,13130,13032,11604,11456,1257,1329,77,62,100,93,0,0,92,92,1588,1265
8246,Cherokee County,46712,23487,23225,19109,19251,3938,3551,122,131,104,109,20,10,194,173,3649,2592
8474,Childress County,7688,4519,3169,3522,2934,920,180,17,14,17,7,6,6,37,28,1019,556
8702,Clay County,11076,5378,5698,5227,5540,40,20,53,68,1,10,1,0,56,60,202,202
8930,Cochran County,3706,1774,1932,1659,1802,87,101,18,17,4,6,2,0,4,6,796,848
9158,Coke County,3849,1923,1926,1818,1892,73,2,15,18,3,4,1,0,13,10,346,307
9386,Coleman County,9178,4404,4774,4225,4573,97,108,31,29,16,22,0,1,35,41,681,609
9614,Collin County,500162,249909,250253,216213,214754,11809,12766,1280,1276,17477,18015,147,141,2983,3301,27979,23984
9842,Collingsworth County,3193,1539,1654,1412,1506,74,100,31,23,3,3,0,0,19,22,322,333
10070,Colorado County,20342,9928,10414,8364,8634,1407,1656,58,38,29,30,7,5,63,51,2145,1898
10298,Comal County,78748,38591,40157,37452,38964,411,394,267,220,154,234,10,20,297,325,8994,8964
10526,Comanche County,13994,6849,7145,6682,7002,58,22,48,54,6,12,2,3,53,52,1529,1408
10754,Concho County,3954,2551,1403,2488,1376,40,2,10,13,1,3,4,0,8,9,1226,413
10982,Cooke County,36462,17993,18469,16971,17474,603,544,182,199,59,73,7,3,171,176,2023,1649
11210,Coryell County,75010,38459,36551,28045,25843,8377,8467,381,340,525,847,221,173,910,881,5139,4346
11438,Cottle County,1890,884,1006,792,888,86,105,0,0,0,0,0,0,6,13,185,175
11666,Crane County,3949,1925,2024,1827,1914,61,73,28,23,4,10,0,0,5,4,874,873
11894,Crockett County,4026,2000,2026,1939,1975,23,13,17,22,5,6,4,2,12,8,1103,1108
12122,Crosby County,7056,3367,3689,3179,3474,138,160,31,30,0,2,2,8,17,15,1689,1773
12350,Culberson County,2944,1493,1451,1451,1420,17,10,7,7,13,9,0,0,5,5,1041,1083
12578,Dallam County,6227,3148,3079,3019,2962,63,47,31,37,7,9,0,0,28,24,901,870
12806,Dallas County,2225371,1111759,1113612,834141,801085,211035,247161,7607,7200,46763,45638,1126,1086,11087,11442,364679,305650
13034,Dawson County,14941,8286,6655,7129,6330,1064,248,28,25,27,18,0,0,38,34,4032,3201
13262,Deaf Smith County,18492,9037,9455,8708,9114,145,163,95,98,35,37,16,20,38,23,5292,5374
13490,Delta County,5337,2597,2740,2337,2429,203,242,22,25,1,5,2,0,32,39,94,74
13718,Denton County,438994,218386,220608,192836,192891,12467,13862,1372,1398,8837,9491,122,141,2752,2825,28652,25286
13946,DeWitt County,19980,10261,9719,8728,8702,1360,902,86,39,29,28,5,4,53,44,2911,2571
14174,Dickens County,2729,1553,1176,1328,1114,204,36,3,8,3,2,8,5,7,11,422,238
14402,Dimmit County,10208,4964,5244,4810,5088,65,55,37,38,34,40,4,3,14,20,4187,4474
14630,Donley County,3829,1862,1967,1759,1850,77,79,14,20,0,4,0,0,12,14,128,116
14858,Duval County,13042,6546,6496,6427,6392,63,17,38,49,7,10,2,3,9,25,5708,5764
15086,Eastland County,18302,8875,9427,8508,9139,249,154,46,48,12,26,4,0,56,60,1027,957
15314,Ector County,120685,58706,61979,54503,57322,2717,3018,593,632,407,450,33,39,453,518,25483,25963
15542,Edwards County,2141,1091,1050,1028,1009,41,20,9,8,2,5,5,2,6,6,510,461
15770,Ellis County,112394,55732,56662,50069,50336,4634,5214,398,380,172,263,14,19,445,450,11359,9552
15998,El Paso County,680942,328387,352555,306319,331760,12391,10148,3253,3429,3262,4167,492,486,2670,2565,252676,281364
16226,Erath County,33052,16340,16712,15792,16261,187,100,116,127,108,103,11,4,126,117,2686,2321
16454,Falls County,18517,8551,9966,6315,6826,2128,3011,63,46,11,20,2,5,32,58,1514,1433
16682,Fannin County,31342,16680,14662,14574,13496,1716,803,161,151,51,43,3,5,175,164,1140,625
16910,Fayette County,21830,10569,11261,9731,10297,718,840,53,44,20,30,4,9,43,41,1490,1315
17138,Fisher County,4335,2089,2246,1995,2150,69,72,9,8,2,4,0,0,14,12,450,478
17366,Floyd County,7737,3742,3995,3548,3782,129,142,29,44,11,8,5,5,20,14,1772,1796
17594,Foard County,1609,749,860,710,811,20,34,8,8,2,1,0,0,9,6,131,134
17822,Fort Bend County,358759,178596,180163,120632,119088,34882,37445,675,611,20414,20998,101,107,1892,1914,39113,37313
18050,Franklin County,9467,4598,4869,4331,4611,197,182,31,42,11,9,0,0,28,25,464,379
18278,Freestone County,17912,9405,8507,7390,6894,1892,1513,45,24,25,26,1,3,52,47,918,550
18506,Frio County,16194,8888,7306,7957,7152,789,36,66,53,47,39,7,3,22,23,6264,5696
18734,Gaines County,14438,7109,7329,6793,7017,178,175,79,72,15,11,4,2,40,52,2594,2605
18962,Galveston County,250719,122769,127950,100300,101843,17964,21264,674,661,2646,2901,88,87,1097,1194,23151,22343
19190,Garza County,4859,2571,2288,2394,2135,128,114,11,12,2,2,1,4,35,21,1095,715
19418,Gillespie County,20911,9893,11018,9742,10866,37,23,52,43,11,27,2,3,49,56,1743,1605
19646,Glasscock County,1401,731,670,721,665,6,1,0,2,0,0,2,1,2,1,227,193
19874,Goliad County,6974,3472,3502,3248,3277,163,189,34,13,8,7,1,0,18,16,1248,1218
20102,Gonzales County,18673,9265,9408,8327,8353,776,874,65,58,23,39,18,18,56,66,3882,3562
20330,Gray County,22578,11515,11063,10187,10313,974,391,112,118,46,46,2,3,194,192,1684,1277
20558,Grayson County,110993,53783,57210,48848,51581,3088,3515,708,803,271,386,25,33,843,892,4141,3490
20786,Gregg County,111287,53872,57415,42274,44291,10372,11857,320,326,382,399,20,19,504,523,5684,4585
21014,Grimes County,23608,12757,10851,9860,8646,2694,2056,49,39,52,25,8,7,94,78,2280,1533
21242,Guadalupe County,89883,44263,45620,40872,41852,2278,2387,316,271,315,530,53,64,429,516,15004,15114
21470,Hale County,36581,18512,18069,16855,16727,1275,922,198,228,66,67,8,11,110,114,9055,8561
21698,Hall County,3762,1800,1962,1617,1759,156,159,14,15,3,14,0,0,10,15,526,514
21926,Hamilton County,8233,3984,4249,3916,4183,12,8,19,20,7,5,7,3,23,30,331,279
22154,Hansford County,5345,2626,2719,2576,2665,5,5,19,27,8,8,0,0,18,14,868,822
22382,Hardeman County,4715,2229,2486,2064,2329,115,116,25,15,7,7,0,0,18,19,350,335
22610,Hardin County,48154,23674,24480,21758,22464,1591,1752,93,69,64,50,1,5,167,140,665,561
22838,Harris County,3413678,1700805,1712873,1281611,1252439,299454,342100,9920,9315,91654,91041,1938,1646,16228,16332,591026,542172
23066,Harrison County,62057,30093,31964,22677,23431,6943,8055,140,104,108,118,12,18,213,238,1857,1479
23294,Hartley County,5538,3360,2178,2863,2144,441,13,23,4,10,6,4,0,19,11,610,149
23522,Haskell County,6043,2849,3194,2714,3041,89,100,24,15,4,7,0,1,18,30,608,641
23750,Hays County,99070,49892,49178,46253,46111,2172,1665,462,353,417,477,62,44,526,528,15126,14474
23978,Hemphill County,3325,1672,1653,1592,1620,50,3,16,10,4,5,2,3,8,12,299,223
24206,Henderson County,73540,36068,37472,33107,34228,2310,2595,220,200,109,123,19,13,303,313,2811,2330
24434,Hidalgo County,573398,278472,294926,272277,289447,2164,1193,1528,1565,1744,1986,134,125,625,610,245336,261939
24662,Hill County,32596,16031,16565,14609,14943,1129,1314,84,82,43,41,6,2,160,183,2438,2018
24890,Hockley County,22656,11119,11537,10460,10879,433,442,118,115,25,22,7,4,76,75,4259,4232
25118,Hood County,41468,20342,21126,19849,20589,84,67,189,206,54,80,7,11,159,173,1702,1329
25346,Hopkins County,32015,15694,16321,14150,14713,1270,1311,111,127,32,51,12,11,119,108,1721,1277
25574,Houston County,23160,12347,10813,8652,7755,3560,2938,34,34,30,29,7,6,64,51,1222,518
25802,Howard County,33453,18125,15328,16893,14365,837,612,131,104,102,116,7,6,155,125,8018,4588
26030,Hudspeth County,3345,1705,1640,1644,1595,26,5,19,29,1,5,1,0,14,6,1242,1252
26258,Hunt County,76931,38098,38833,33614,34012,3500,3847,319,283,242,207,30,30,393,454,3550,2920
26486,Hutchinson County,23769,11704,12065,11055,11383,313,294,148,183,41,43,2,2,145,160,1800,1719
26714,Irion County,1769,886,883,867,869,3,4,11,6,0,0,0,0,5,4,219,217
26942,Jack County,8757,4785,3972,4266,3864,450,42,33,26,9,16,5,2,22,22,413,278
27170,Jackson County,14411,7088,7323,6461,6589,516,628,26,30,36,24,13,7,36,45,1840,1736
27398,Jasper County,35589,17306,18283,13933,14671,3069,3305,82,78,57,58,3,7,162,164,804,582
27626,Jeff Davis County,2229,1143,1086,1123,1056,11,12,4,6,0,3,0,0,5,9,406,386
27854,Jefferson County,251628,126513,125115,79072,76770,42033,43304,538,406,3846,3624,54,45,970,966,15724,11041
28082,Jim Hogg County,5268,2589,2679,2543,2632,18,8,18,24,5,6,0,0,5,9,2318,2417
28310,Jim Wells County,39375,19214,20161,18746,19689,135,129,145,132,97,122,22,25,69,64,14510,15400
28538,Johnson County,127978,63905,64073,60583,61077,1842,1438,430,442,346,353,124,126,580,637,8499,7202
28766,Jones County,20723,12451,8272,10168,7775,2089,334,65,48,64,39,1,1,64,75,2922,1434
28994,Karnes County,15431,9166,6265,7429,6012,1549,162,89,37,46,23,5,4,48,27,4215,3129
29222,Kaufman County,72091,35583,36508,31255,31658,3590,4060,239,222,165,193,22,17,312,358,4383,3719
29450,Kendall County,23965,11688,12277,11432,12030,57,42,72,88,23,42,6,5,98,70,2213,2108
29678,Kenedy County,419,220,199,216,190,1,2,1,2,2,5,0,0,0,0,172,157
29906,Kent County,844,404,440,401,437,0,2,2,1,0,0,0,0,1,0,42,36
30134,Kerr County,43826,21012,22814,20146,21941,431,378,136,141,111,133,11,13,177,208,4296,4173
30362,Kimble County,4490,2164,2326,2108,2290,12,7,15,5,12,14,0,1,17,9,475,453
30590,King County,358,187,171,172,169,11,0,2,2,0,0,0,0,2,0,21,18
30818,Kinney County,3383,1693,1690,1631,1622,37,37,5,11,1,3,0,0,19,17,852,857
31046,Kleberg County,31510,15844,15666,14592,14526,664,581,118,121,323,263,18,21,129,154,10152,10459
31274,Knox County,4244,2007,2237,1820,2013,140,166,22,28,7,6,2,2,16,22,517,550
31502,Lamar County,48608,23208,25400,19664,21044,2931,3666,262,270,86,113,8,9,257,298,939,685
31730,Lamb County,14649,7108,7541,6693,7065,305,346,56,56,9,23,2,6,43,45,3207,3198
31958,Lampasas County,17877,8776,9101,8247,8522,293,283,71,64,45,104,7,8,113,120,1387,1329
32186,La Salle County,5877,3127,2750,2898,2701,198,21,11,9,10,8,1,1,9,10,2342,2183
32414,Lavaca County,19170,9243,9927,8538,9139,631,706,20,20,10,21,1,2,43,39,1113,1075
32642,Lee County,15717,7926,7791,6846,6717,957,963,51,36,18,21,1,4,53,50,1555,1322
32870,Leon County,15428,7576,7852,6786,6854,716,891,24,29,15,19,0,1,35,58,696,529
33098,Liberty County,70562,34524,36038,29758,30460,4162,4976,186,184,120,125,14,14,284,279,4227,3554
33326,Limestone County,22046,11198,10848,8859,8602,2162,2081,53,58,25,17,1,2,98,88,1714,1159
33554,Lipscomb County,3031,1474,1557,1429,1513,9,10,25,21,0,2,0,0,11,11,337,296
33782,Live Oak County,12279,6757,5522,6385,5426,290,16,31,23,13,22,1,1,37,34,2654,2042
34010,Llano County,17095,8310,8785,8149,8631,38,24,39,34,28,37,2,3,54,56,417,459
34238,Loving County,64,34,30,34,30,0,0,0,0,0,0,0,0,0,0,4,3
34466,Lubbock County,243074,118973,124101,106067,110589,9263,9938,862,850,1708,1736,74,73,999,915,33656,33649
34694,Lynn County,6486,3235,3251,3074,3087,95,102,37,36,7,3,1,0,21,23,1490,1424
34922,McCulloch County,8171,3877,4294,3762,4186,70,71,15,8,7,13,0,1,23,15,1084,1137
35150,McLennan County,214093,103827,110266,85912,89425,15103,17908,643,595,1150,1313,72,84,947,941,20058,18652
35378,McMullen County,851,427,424,419,412,4,6,1,1,3,5,0,0,0,0,142,140
35606,Madison County,12971,7623,5348,5471,4333,2049,931,29,23,38,12,3,1,33,48,1493,554
35834,Marion County,10945,5345,5600,4018,4027,1193,1438,46,50,12,12,1,0,75,73,146,118
36062,Martin County,4720,2305,2415,2234,2311,33,50,19,28,3,5,0,0,16,21,942,982
36290,Mason County,3741,1797,1944,1764,1917,3,2,16,11,1,1,1,0,12,13,401,382
36518,Matagorda County,37958,18852,19106,15766,15698,2273,2633,157,145,473,457,23,9,160,164,6216,5772
36746,Maverick County,47357,22681,24676,22035,24002,93,106,343,355,111,120,40,36,59,57,21461,23540
36974,Medina County,39462,20272,19190,19113,18600,765,156,151,156,67,113,23,20,153,145,9221,8850
37202,Menard County,2356,1177,1179,1144,1146,13,11,7,8,7,6,3,3,3,5,379,369
37430,Midland County,115487,55789,59698,50584,53802,3812,4423,422,406,547,615,28,29,396,423,16610,17181
37658,Milam County,24239,11887,12352,10470,10693,1224,1487,71,69,33,33,1,1,88,69,2328,2223
37886,Mills County,5127,2599,2528,2521,2485,54,16,8,6,0,4,3,2,13,15,357,314
38114,Mitchell County,9638,5929,3709,4754,3490,1100,148,30,33,26,13,0,2,19,23,1893,1115
38342,Montague County,19132,9206,9926,9001,9715,41,12,64,79,21,29,3,2,76,89,527,509
38570,Montgomery County,297345,147520,149825,138755,140272,5077,5553,757,757,1633,1867,80,65,1218,1311,20145,17885
38798,Moore County,20102,10088,10014,9719,9668,94,75,86,82,111,93,5,6,73,90,4979,4614
39026,Morris County,13030,6269,6761,4717,4923,1451,1711,30,39,9,19,2,6,60,63,248,230
39254,Motley County,1442,725,717,683,679,27,27,7,2,0,2,1,1,7,6,92,81
39482,Nacogdoches County,59258,28548,30710,23533,24513,4411,5557,143,143,196,245,30,28,235,224,3611,3109
39710,Navarro County,45312,22316,22996,18114,18512,3709,4003,138,101,112,117,96,81,147,182,3950,3271
39938,Newton County,15039,7670,7369,5988,5671,1560,1560,43,53,20,21,2,3,57,61,420,151
40166,Nolan County,15749,7666,8083,7159,7567,376,386,46,51,23,27,5,4,57,48,2201,2244
40394,Nueces County,313300,153322,159978,141990,147794,6910,7132,1202,1225,1750,2241,191,170,1279,1416,85263,90478
40622,Ochiltree County,8985,4495,4490,4379,4378,24,7,41,53,18,19,0,1,33,32,1548,1324
40850,Oldham County,2192,1140,1052,1082,1010,29,15,19,12,1,7,1,0,8,8,136,106
41078,Orange County,84906,41674,43232,37399,38454,3371,3809,262,252,331,342,14,11,297,364,1632,1460
41306,Palo Pinto County,27084,13319,13765,12694,13126,317,324,93,94,66,87,6,3,143,131,1975,1731
41534,Panola County,22757,10924,11833,8918,9475,1862,2186,44,43,28,38,2,4,70,87,454,344
41762,Parker County,89241,45509,43732,43348,42550,1294,316,347,290,135,181,14,13,371,382,3594,2744
